timestamp,temp_c,ph,tds_ppm,turbidity_ntu,orp_mV,lux,aerator_on,pump_on,hour,is_daylight,label
2025-10-18T08:13:04,29.58,8.14,729.2,4.7,384.9,8275.0,1,1,8,1,
2025-10-18T08:13:06,29.88,7.88,549.6,5.2,265.0,7211.4,1,1,8,1,
2025-10-18T08:13:08,28.7,8.02,620.5,12.63,388.0,7134.6,1,1,8,1,
2025-10-18T08:13:10,28.64,8.07,520.8,12.49,397.2,7296.2,1,1,8,1,
2025-10-18T08:13:12,28.31,8.2,593.1,10.71,286.2,7100.9,1,1,8,1,
2025-10-18T08:13:14,29.0,8.01,573.0,8.87,307.3,7786.4,1,1,8,1,
2025-10-18T08:13:16,29.05,8.08,642.7,3.63,288.6,9916.5,1,1,8,1,
2025-10-18T08:13:18,29.13,7.89,693.1,7.35,397.2,8101.3,1,1,8,1,
2025-10-18T08:13:20,29.82,8.26,585.1,9.91,375.8,10052.9,1,1,8,1,
2025-10-18T08:13:22,28.61,8.1,663.5,1.72,302.7,4941.2,1,1,8,1,
2025-10-18T08:13:24,28.89,8.11,690.1,7.22,415.1,5929.8,1,1,8,1,
2025-10-18T08:13:26,28.32,7.99,623.0,6.9,267.3,7866.3,1,1,8,1,
2025-10-18T08:13:28,28.48,8.1,622.0,4.18,329.4,6411.2,1,1,8,1,
2025-10-18T08:13:30,28.97,8.14,540.9,8.51,328.8,6810.7,1,1,8,1,
2025-10-18T08:13:32,28.96,7.84,566.8,3.41,428.6,8052.9,1,1,8,1,
2025-10-18T08:13:34,28.72,8.03,593.3,6.34,374.6,9136.3,1,1,8,1,
2025-10-18T08:13:36,28.79,7.91,583.5,0.09,289.4,10050.3,1,1,8,1,
2025-10-18T08:13:38,29.66,7.96,634.6,7.93,473.2,9679.4,1,1,8,1,
2025-10-18T08:13:40,28.95,7.86,503.6,7.61,319.7,5866.6,1,1,8,1,
2025-10-18T08:13:42,28.74,7.84,701.2,9.64,349.7,10219.9,1,1,8,1,
2025-10-18T08:13:44,29.03,7.87,691.4,8.62,308.5,7714.5,1,1,8,1,
2025-10-18T08:13:46,28.65,7.79,655.6,12.73,294.1,8844.5,1,1,8,1,
2025-10-18T08:13:48,28.74,7.93,564.5,4.41,351.9,6753.6,1,1,8,1,
2025-10-18T08:13:50,29.11,7.99,585.7,4.28,326.9,9133.1,1,1,8,1,
2025-10-18T08:13:52,29.2,7.85,606.0,9.25,283.2,8815.0,1,1,8,1,
2025-10-18T08:13:54,28.73,8.09,554.2,1.59,284.9,8072.1,1,1,8,1,
2025-10-18T08:13:56,29.1,7.86,638.3,2.02,347.4,6183.5,1,1,8,1,
2025-10-18T08:13:58,28.74,8.01,548.4,5.85,390.3,7134.7,1,1,8,1,
2025-10-18T08:14:00,29.33,7.83,631.8,11.32,251.1,6804.7,1,1,8,1,
2025-10-18T08:14:02,29.23,7.97,622.3,5.19,353.5,7766.5,1,1,8,1,
2025-10-18T08:14:04,29.47,8.04,620.3,5.76,330.5,7351.2,1,1,8,1,
2025-10-18T08:14:06,29.16,7.94,617.4,13.23,384.8,7511.0,1,1,8,1,
2025-10-18T08:14:08,29.48,7.94,477.7,3.98,275.2,7472.7,1,1,8,1,
2025-10-18T08:14:10,29.01,8.25,619.6,6.34,383.2,4683.3,1,1,8,1,
2025-10-18T08:14:12,29.09,8.12,511.3,10.43,363.5,7377.1,1,1,8,1,
2025-10-18T08:14:14,29.25,8.34,610.9,7.74,331.6,6725.2,1,1,8,1,
2025-10-18T08:14:16,29.33,7.87,604.3,5.57,369.2,8500.5,1,1,8,1,
2025-10-18T08:14:18,29.42,7.92,583.8,4.06,332.2,8566.0,1,1,8,1,
2025-10-18T08:14:20,29.3,7.86,652.2,11.07,366.5,10815.2,1,1,8,1,
2025-10-18T08:14:22,28.69,7.81,493.3,11.49,376.2,7916.6,1,1,8,1,
2025-10-18T08:14:24,29.11,7.83,746.7,7.39,354.4,9088.6,1,1,8,1,
2025-10-18T08:14:26,29.19,8.03,552.6,8.41,425.3,10018.1,1,1,8,1,
2025-10-18T08:14:28,29.64,7.92,540.6,6.62,352.2,9641.3,1,1,8,1,
2025-10-18T08:14:30,28.32,8.23,590.5,5.72,309.5,5517.7,1,1,8,1,
2025-10-18T08:14:32,29.33,8.01,522.6,3.11,336.6,10503.5,1,1,8,1,
2025-10-18T08:14:34,28.9,7.77,585.3,6.18,242.1,7918.6,1,1,8,1,
2025-10-18T08:14:36,28.91,8.1,710.9,10.38,339.2,6340.2,1,1,8,1,
2025-10-18T08:14:38,30.03,8.01,600.8,6.93,357.9,7783.5,1,1,8,1,
2025-10-18T08:14:40,28.77,7.92,598.0,5.37,321.5,8159.6,1,1,8,1,
2025-10-18T08:14:42,28.9,8.23,440.9,10.27,399.8,4889.9,1,1,8,1,
2025-10-18T08:14:44,28.86,7.94,515.5,4.67,305.6,10628.4,1,1,8,1,
2025-10-18T08:14:46,29.37,8.19,643.3,3.61,329.0,8734.1,1,1,8,1,
2025-10-18T08:14:48,28.51,8.11,585.6,5.88,378.4,8666.4,1,1,8,1,
2025-10-18T08:14:50,28.86,8.17,535.1,8.85,373.7,7535.7,1,1,8,1,
2025-10-18T08:14:52,29.13,7.81,655.4,6.45,329.1,9573.5,1,1,8,1,
2025-10-18T08:14:54,28.72,7.79,506.6,8.82,298.8,10632.2,1,1,8,1,
2025-10-18T08:14:56,28.17,8.25,612.7,6.71,328.2,8598.7,1,1,8,1,
2025-10-18T08:14:58,28.98,8.17,606.9,7.45,335.5,7914.6,1,1,8,1,
2025-10-18T08:15:00,29.12,7.74,519.1,9.23,356.8,7724.0,1,1,8,1,
2025-10-18T08:15:02,29.01,8.05,567.6,4.67,357.8,6532.4,1,1,8,1,
2025-10-18T08:15:04,29.16,7.74,661.7,8.42,360.2,9474.0,1,1,8,1,
2025-10-18T08:15:06,29.67,8.15,489.5,3.16,325.0,8039.1,1,1,8,1,
2025-10-18T08:15:08,29.21,7.89,611.2,4.73,325.5,5890.0,1,1,8,1,
2025-10-18T08:15:10,28.63,7.8,541.4,10.16,312.0,11948.6,1,1,8,1,
2025-10-18T08:15:12,29.2,8.03,548.5,9.1,327.0,8183.0,1,1,8,1,
2025-10-18T08:15:14,30.02,7.99,669.0,4.89,348.6,10656.2,1,1,8,1,
2025-10-18T08:15:16,28.75,8.27,642.5,5.31,375.3,9458.8,1,1,8,1,
2025-10-18T08:15:18,29.25,7.76,556.4,6.26,347.0,8931.0,1,1,8,1,
2025-10-18T08:15:20,29.07,7.8,622.8,8.83,372.4,9621.2,1,1,8,1,
2025-10-18T08:15:22,29.33,8.07,595.8,2.02,367.2,8311.5,1,1,8,1,
2025-10-18T08:15:24,29.11,7.81,535.1,10.16,348.4,9022.3,1,1,8,1,
2025-10-18T08:15:26,29.01,8.0,656.3,5.45,353.8,7306.6,1,1,8,1,
2025-10-18T08:15:28,28.83,7.95,613.3,5.56,400.2,6658.1,1,1,8,1,
2025-10-18T08:15:30,28.93,7.93,686.8,7.59,391.3,5771.7,1,1,8,1,
2025-10-18T08:15:32,29.11,8.13,604.9,10.2,329.3,10114.0,1,1,8,1,
2025-10-18T08:15:34,29.92,7.95,573.3,11.36,413.2,7215.7,1,1,8,1,
2025-10-18T08:15:36,28.83,7.96,519.3,4.24,309.8,6848.3,1,1,8,1,
2025-10-18T08:15:38,28.99,8.04,693.0,4.0,389.4,7679.0,1,1,8,1,
2025-10-18T08:15:40,28.98,8.1,532.6,8.15,356.7,8738.7,1,1,8,1,
2025-10-18T08:15:42,29.12,8.37,561.7,5.41,325.1,7166.8,1,1,8,1,
2025-10-18T08:15:44,28.75,8.18,685.2,5.29,316.7,8707.1,1,1,8,1,
2025-10-18T08:15:46,28.78,8.09,612.2,2.45,411.9,10693.8,1,1,8,1,
2025-10-18T08:15:48,28.75,7.94,617.2,8.0,376.3,11015.3,1,1,8,1,
2025-10-18T08:15:50,28.93,7.88,517.2,4.81,348.7,10691.8,1,1,8,1,
2025-10-18T08:15:52,28.79,8.03,599.0,10.57,451.1,7203.7,1,1,8,1,
2025-10-18T08:15:54,28.8,8.16,640.9,12.54,373.4,7461.1,1,1,8,1,
2025-10-18T08:15:56,29.24,8.17,649.2,8.52,392.7,9753.9,1,1,8,1,
2025-10-18T08:15:58,29.55,8.1,590.0,7.44,398.3,6774.6,1,1,8,1,
2025-10-18T08:16:00,29.15,7.94,601.7,10.84,357.6,8069.7,1,1,8,1,
2025-10-18T08:16:02,28.46,8.11,638.7,13.49,337.7,8328.7,1,1,8,1,
2025-10-18T08:16:04,29.1,8.24,594.3,7.84,374.3,8279.9,1,1,8,1,
2025-10-18T08:16:06,28.82,8.03,664.4,3.92,355.3,6949.8,1,1,8,1,
2025-10-18T08:16:08,29.48,7.77,566.5,8.13,412.6,7901.4,1,1,8,1,
2025-10-18T08:16:10,28.78,8.28,513.1,0.4,367.6,7246.9,1,1,8,1,
2025-10-18T08:16:12,28.59,8.11,614.6,5.31,298.8,9308.7,1,1,8,1,
2025-10-18T08:16:14,29.26,7.99,710.8,3.79,289.0,6962.1,1,1,8,1,
2025-10-18T08:16:16,28.98,8.04,585.5,8.06,299.9,10165.6,1,1,8,1,
2025-10-18T08:16:18,28.97,8.17,620.6,8.37,372.8,8671.6,1,1,8,1,
2025-10-18T08:16:20,29.26,8.2,611.8,9.13,346.4,10160.2,1,1,8,1,
2025-10-18T08:16:22,28.73,8.27,597.6,2.71,355.1,6978.4,1,1,8,1,
2025-10-18T08:16:24,29.34,7.9,573.2,1.33,331.9,4364.2,1,1,8,1,
2025-10-18T08:16:26,28.37,8.11,647.1,8.28,311.3,7928.4,1,1,8,1,
2025-10-18T08:16:28,29.0,7.83,690.2,9.63,341.2,8040.3,1,1,8,1,
2025-10-18T08:16:30,29.08,7.69,585.2,4.95,309.9,7578.3,1,1,8,1,
2025-10-18T08:16:32,29.72,8.1,565.7,8.72,406.0,9387.0,1,1,8,1,
2025-10-18T08:16:34,29.02,7.9,641.9,8.18,385.8,8952.8,1,1,8,1,
2025-10-18T08:16:36,29.42,7.92,679.0,7.59,433.0,6966.2,1,1,8,1,
2025-10-18T08:16:38,29.69,8.03,560.9,5.55,337.2,8636.2,1,1,8,1,
2025-10-18T08:16:40,29.21,7.91,598.5,13.43,419.1,8654.5,1,1,8,1,
2025-10-18T08:16:42,29.02,8.02,636.8,3.93,339.7,5497.1,1,1,8,1,
2025-10-18T08:16:44,29.16,8.1,571.0,11.72,301.0,5803.4,1,1,8,1,
2025-10-18T08:16:46,29.09,8.16,701.0,5.62,393.1,7942.2,1,1,8,1,
2025-10-18T08:16:48,28.93,8.13,639.1,2.27,409.1,10070.1,1,1,8,1,
2025-10-18T08:16:50,28.75,8.06,629.6,7.78,328.0,6992.6,1,1,8,1,
2025-10-18T08:16:52,28.99,8.18,632.6,5.89,380.9,3727.2,1,1,8,1,
2025-10-18T08:16:54,29.46,7.74,578.3,3.64,298.2,9741.2,1,1,8,1,
2025-10-18T08:16:56,28.81,8.05,597.2,8.43,353.1,6075.5,1,1,8,1,
2025-10-18T08:16:58,29.4,7.93,506.6,5.72,410.0,9275.3,1,1,8,1,
2025-10-18T08:17:00,28.86,7.95,580.7,13.23,365.3,8645.1,1,1,8,1,
2025-10-18T08:17:02,29.41,8.04,584.5,6.41,347.1,7944.2,1,1,8,1,
2025-10-18T08:17:04,29.29,8.01,644.0,6.76,353.1,5002.7,1,1,8,1,
2025-10-18T08:17:06,29.37,8.05,659.9,0.0,433.5,7790.6,1,1,8,1,
2025-10-18T08:17:08,29.44,7.84,636.8,3.84,325.0,10871.0,1,1,8,1,
2025-10-18T08:17:10,28.92,8.03,652.2,8.49,356.0,8547.4,1,1,8,1,
2025-10-18T08:17:12,29.96,7.99,612.1,10.15,394.2,9780.5,1,1,8,1,
2025-10-18T08:17:14,29.26,7.83,698.0,3.56,362.1,6868.6,1,1,8,1,
2025-10-18T08:17:16,28.97,8.05,619.3,8.27,414.5,8680.3,1,1,8,1,
2025-10-18T08:17:18,28.9,8.14,671.4,3.32,373.9,9051.8,1,1,8,1,
2025-10-18T08:17:20,28.88,8.21,591.0,7.38,343.1,8023.4,1,1,8,1,
2025-10-18T08:17:22,28.56,7.78,695.7,4.46,310.3,4769.9,1,1,8,1,
2025-10-18T08:17:24,28.74,7.8,698.5,10.03,322.5,11378.7,1,1,8,1,
2025-10-18T08:17:26,29.39,7.95,450.0,13.87,294.4,5531.9,1,1,8,1,
2025-10-18T08:17:28,29.41,8.37,683.1,8.69,373.8,9280.1,1,1,8,1,
2025-10-18T08:17:30,29.3,8.04,606.3,6.81,319.8,7579.0,1,1,8,1,
2025-10-18T08:17:32,28.32,7.99,540.7,3.69,357.2,10088.0,1,1,8,1,
2025-10-18T08:17:34,29.37,7.76,540.6,9.82,310.7,7663.1,1,1,8,1,
2025-10-18T08:17:36,29.22,7.85,606.3,3.0,325.9,8479.7,1,1,8,1,
2025-10-18T08:17:38,28.36,8.07,598.8,8.66,359.0,10046.2,1,1,8,1,
2025-10-18T08:17:40,29.05,7.94,607.3,8.63,352.0,8060.9,1,1,8,1,
2025-10-18T08:17:42,28.72,7.9,515.8,12.25,300.2,6960.6,1,1,8,1,
2025-10-18T08:17:44,28.71,8.13,582.3,10.74,323.1,8418.5,1,1,8,1,
2025-10-18T08:17:46,28.67,8.32,528.7,7.93,375.4,8620.7,1,1,8,1,
2025-10-18T08:17:48,28.93,7.98,602.6,6.56,388.6,11315.8,1,1,8,1,
2025-10-18T08:17:50,28.78,7.79,594.7,14.74,317.9,10458.7,1,1,8,1,
2025-10-18T08:17:52,29.67,7.92,634.1,11.89,334.8,7694.6,1,1,8,1,
2025-10-18T08:17:54,28.77,7.85,561.0,3.33,351.4,6845.0,1,1,8,1,
2025-10-18T08:17:56,29.09,7.77,619.9,9.5,270.3,8561.1,1,1,8,1,
2025-10-18T08:17:58,29.49,7.82,700.4,8.26,321.8,7916.3,1,1,8,1,
2025-10-18T08:18:00,29.22,8.01,632.3,4.24,356.8,5879.4,1,1,8,1,
2025-10-18T08:18:02,28.96,7.86,555.9,10.71,393.7,8913.7,1,1,8,1,
2025-10-18T08:18:04,28.56,7.95,672.8,7.43,442.8,8590.0,1,1,8,1,
2025-10-18T08:18:06,29.08,7.95,608.0,6.54,378.3,9435.1,1,1,8,1,
2025-10-18T08:18:08,28.69,7.8,489.8,8.52,305.9,4770.7,1,1,8,1,
2025-10-18T08:18:10,29.16,8.37,599.6,9.52,353.3,7851.7,1,1,8,1,
2025-10-18T08:18:12,29.37,7.96,616.0,7.97,323.3,9488.1,1,1,8,1,
2025-10-18T08:18:14,28.93,7.89,632.2,4.3,351.1,7986.3,1,1,8,1,
2025-10-18T08:18:16,29.43,8.07,598.5,9.45,405.6,8836.7,1,1,8,1,
2025-10-18T08:18:18,29.0,7.8,536.1,6.08,325.6,7719.5,1,1,8,1,
2025-10-18T08:18:20,29.02,8.08,595.8,8.46,352.6,5036.8,1,1,8,1,
2025-10-18T08:18:22,28.62,7.98,527.4,8.8,411.2,9828.1,1,1,8,1,
2025-10-18T08:18:24,28.91,8.22,608.9,5.99,325.5,7546.3,1,1,8,1,
2025-10-18T08:18:26,28.84,8.03,609.6,7.01,367.5,9786.0,1,1,8,1,
2025-10-18T08:18:28,29.38,7.78,446.8,9.8,295.3,7662.9,1,1,8,1,
2025-10-18T08:18:30,28.53,7.73,632.5,9.28,326.9,4113.4,1,1,8,1,
2025-10-18T08:18:32,28.78,8.06,511.3,7.55,349.4,8868.9,1,1,8,1,
2025-10-18T08:18:34,29.05,7.85,671.8,6.52,348.9,6600.1,1,1,8,1,
2025-10-18T08:18:36,28.82,7.87,589.6,12.14,295.1,5579.7,1,1,8,1,
2025-10-18T08:18:38,29.59,7.97,559.9,10.12,325.8,10739.0,1,1,8,1,
2025-10-18T08:18:40,29.27,7.93,729.4,5.18,379.7,8448.9,1,1,8,1,
2025-10-18T08:18:42,29.52,8.23,601.9,4.74,368.4,6983.4,1,1,8,1,
2025-10-18T08:18:44,29.81,8.02,578.1,7.55,296.1,6542.6,1,1,8,1,
2025-10-18T08:18:46,29.48,7.9,537.2,8.61,397.4,9078.4,1,1,8,1,
2025-10-18T08:18:48,29.4,7.89,514.7,11.5,337.1,7623.8,1,1,8,1,
2025-10-18T08:18:50,29.53,8.08,627.4,13.5,324.3,9391.8,1,1,8,1,
2025-10-18T08:18:52,29.02,8.04,691.7,8.52,371.5,9608.8,1,1,8,1,
2025-10-18T08:18:54,28.85,7.87,537.3,1.1,432.2,6345.2,1,1,8,1,
2025-10-18T08:18:56,28.91,7.96,618.4,9.45,384.4,7125.4,1,1,8,1,
2025-10-18T08:18:58,28.93,8.04,585.1,11.82,369.6,9102.3,1,1,8,1,
2025-10-18T08:19:00,29.27,8.18,610.9,3.11,366.0,7023.0,1,1,8,1,
2025-10-18T08:19:02,28.79,8.09,674.3,7.06,362.4,10553.3,1,1,8,1,
2025-10-18T08:19:04,29.1,8.39,633.9,1.72,380.1,8571.7,1,1,8,1,
2025-10-18T08:19:06,29.52,8.1,591.7,3.33,341.6,6724.2,1,1,8,1,
2025-10-18T08:19:08,28.77,8.09,700.2,8.18,302.2,8666.9,1,1,8,1,
2025-10-18T08:19:10,29.48,7.91,592.0,7.04,318.6,8972.4,1,1,8,1,
2025-10-18T08:19:12,28.95,8.06,546.8,5.69,378.9,7440.8,1,1,8,1,
2025-10-18T08:19:14,29.69,7.94,613.5,9.8,293.3,5358.8,1,1,8,1,
2025-10-18T08:19:16,28.39,8.19,566.9,14.67,327.4,8276.8,1,1,8,1,
2025-10-18T08:19:18,29.62,8.3,723.7,10.63,391.0,8888.8,1,1,8,1,
2025-10-18T08:19:20,29.31,7.92,550.9,6.99,343.2,7320.2,1,1,8,1,
2025-10-18T08:19:22,29.28,8.14,605.3,11.43,304.3,7709.5,1,1,8,1,
2025-10-18T08:19:24,28.71,7.72,595.0,6.63,410.5,8946.2,1,1,8,1,
2025-10-18T08:19:26,28.59,8.28,673.3,8.75,340.9,6560.8,1,1,8,1,
2025-10-18T08:19:28,28.85,8.16,713.1,11.63,330.4,6320.6,1,1,8,1,
2025-10-18T08:19:30,29.06,7.73,619.4,6.56,331.4,5607.9,1,1,8,1,
2025-10-18T08:19:32,29.21,7.92,529.8,0.0,348.9,10658.4,1,1,8,1,
2025-10-18T08:19:34,29.66,7.93,563.9,8.41,310.1,8452.7,1,1,8,1,
2025-10-18T08:19:36,29.31,8.18,594.0,6.39,314.9,6759.7,1,1,8,1,
2025-10-18T08:19:38,28.91,8.06,654.8,4.59,409.7,7593.3,1,1,8,1,
2025-10-18T08:19:40,28.99,7.89,454.5,9.65,379.5,7578.0,1,1,8,1,
2025-10-18T08:19:42,29.03,8.08,506.2,5.41,381.8,6118.6,1,1,8,1,
2025-10-18T08:19:44,29.12,7.8,628.0,6.89,285.4,9747.1,1,1,8,1,
2025-10-18T08:19:46,28.71,7.88,612.0,10.45,309.4,8092.5,1,1,8,1,
2025-10-18T08:19:48,29.17,8.1,610.6,5.9,316.9,8129.2,1,1,8,1,
2025-10-18T08:19:50,28.57,7.56,626.2,9.71,255.5,6485.4,1,1,8,1,
2025-10-18T08:19:52,29.25,8.31,601.2,4.82,342.7,10062.3,1,1,8,1,
2025-10-18T08:19:54,28.74,7.88,571.0,4.14,354.9,10437.0,1,1,8,1,
2025-10-18T08:19:56,29.13,7.96,582.5,2.31,385.3,7883.2,1,1,8,1,
2025-10-18T08:19:58,28.93,8.48,617.9,4.74,332.9,9722.7,1,1,8,1,
2025-10-18T08:20:00,29.05,7.78,655.2,5.0,424.9,9620.1,1,1,8,1,
2025-10-18T08:20:02,28.82,8.19,604.1,9.56,369.4,6730.5,1,1,8,1,
2025-10-18T08:20:04,28.74,8.15,579.9,5.79,311.8,8635.4,1,1,8,1,
2025-10-18T08:20:06,29.83,7.84,601.5,11.24,346.8,8678.6,1,1,8,1,
2025-10-18T08:20:08,28.58,8.06,588.8,9.96,397.5,11884.3,1,1,8,1,
2025-10-18T08:20:10,29.23,8.05,611.7,5.94,363.5,7556.9,1,1,8,1,
2025-10-18T08:20:12,29.07,8.2,539.6,10.42,402.7,7822.9,1,1,8,1,
2025-10-18T08:20:14,28.15,7.91,677.8,6.93,310.0,7242.8,1,1,8,1,
2025-10-18T08:20:16,29.34,8.08,585.7,5.9,334.3,6616.4,1,1,8,1,
2025-10-18T08:20:18,29.65,7.95,673.0,11.56,389.9,7352.6,1,1,8,1,
2025-10-18T08:20:20,29.16,8.0,545.8,7.97,302.8,9781.5,1,1,8,1,
2025-10-18T08:20:22,28.81,8.03,617.0,6.22,373.5,7287.6,1,1,8,1,
2025-10-18T08:20:24,29.35,7.8,607.6,12.82,310.0,6983.4,1,1,8,1,
2025-10-18T08:20:26,29.21,8.03,621.0,8.47,375.4,9664.5,1,1,8,1,
2025-10-18T08:20:28,29.16,7.96,640.4,12.7,344.7,6538.2,1,1,8,1,
2025-10-18T08:20:30,29.44,7.98,469.6,9.54,328.6,7864.2,1,1,8,1,
2025-10-18T08:20:32,29.13,8.03,642.6,5.69,370.5,7610.7,1,1,8,1,
2025-10-18T08:20:34,29.3,8.09,543.9,10.26,328.6,9212.1,1,1,8,1,
2025-10-18T08:20:36,29.15,8.28,586.6,5.95,349.2,7545.2,1,1,8,1,
2025-10-18T08:20:38,29.32,7.76,536.8,3.8,388.0,10565.9,1,1,8,1,
2025-10-18T08:20:40,28.96,7.97,604.2,10.49,312.9,8357.6,1,1,8,1,
2025-10-18T08:20:42,29.39,8.08,611.4,10.0,241.9,9016.8,1,1,8,1,
2025-10-18T08:20:44,28.74,7.73,630.7,11.12,344.5,9429.3,1,1,8,1,
2025-10-18T08:20:46,29.64,8.2,698.4,9.23,353.0,5597.1,1,1,8,1,
2025-10-18T08:20:48,28.9,7.87,730.3,6.47,354.9,8827.2,1,1,8,1,
